id,name,position,team,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,offense_snaps,teams_offense_snaps,ypa,ypc,ypr,touches,count,comp_percentage,pass_td_percentage,int_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pass_ypg,rush_ypg,rec_ypg,ppg,ppr_ppg,ypg,pr,rookie_season,round,overall,ht,wt,forty,vertical,years_played
427,Darrell Henderson,RB,LA,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,70,283,3,0,0,14,0,17,22,102,0,0,0,28,110,5,0,0.58909494,0.10265926,56.5,73.5,385,10,331,625,0,4.04,6,87,1,0,0,0,0.043,0,3,0.034,0,28.3,10.2,5.65,7.35,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,ARI,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,71,0,0,0,106,21,4,0,0.31667233,0.28256655,7.1,12.1,71,5,176,347,0,0,14.2,5,1,0,0,0,0,0,0,0,0,0,14.2,1.419999981,2.420000076,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,ARI,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,311,3,0,0,248,140,15,0,0.8346569,0.6630907,49.1,70.1,311,11,550,764,0,0,14.81,21,1,0,0,0,0,0.143,3,0.143,0,0,28.27272727,4.463636225,6.372727134,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,ARI,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,154,1,0,0,106,90,7,0,0.4738857,0.31051406,21.4,35.4,154,9,279,649,0,0,11,14,1,0,0,0,0,0.071,1,0.071,0,0,17.11111111,2.377777735,3.933333503,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,CLE,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,117,3,0,0,57,66,6,0,0.3392131,0.1807809,29.7,40.7,117,8,221,565,0,0,10.64,11,1,0,0,0,0,0.273,3,0.273,0,0,14.625,3.712500095,5.087500095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,DET,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,177,3,0,0,116,122,12,0,0.73768145,0.35601434,35.7,52.7,177,13,467,846,0,0,10.41,17,1,0,0,0,0,0.176,3,0.176,0,0,13.61538462,2.746153905,4.053846213,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,DET,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,43,0,0,0,24,27,2,0,0.15625,0.18341517,4.3,8.3,43,3,81,224,0,0,10.75,4,1,0,0,0,0,0,0,0,0,0,14.33333333,1.433333397,2.76666673,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,HOU,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,48,341,7,0,0,258,168,22,0,1.4442376,0.90200174,76.1,110.1,341,15,740,1001,0,0,10.03,34,1,0,0,0,0,0.206,7,0.206,0,0,22.73333333,5.073333232,7.339999898,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Darren Fells,TE,HOU,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,312,4,0,0,199,177,16,0,0.85048944,0.63507974,55.2,76.2,312,12,412,725,0,0,14.86,21,1,0,0,0,0,0.19,4,0.19,0,0,26,4.600000064,6.349999746,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
429,Darren McFadden,RB,DAL,2015,REG,0,1,0,0,0,0,0,0,0,18,0,0,0,239,1089,3,3,3,52,0,40,53,328,0,0,0,-4,317,12,1,1.5850883,0.017166868,155.7,195.7,1417,16,615,1031,0,4.56,8.2,280,1,0,0,0,0.013,0,3,0.011,0,68.0625,20.5,9.731249809,12.23124981,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
429,Darren McFadden,RB,DAL,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,24,87,0,0,0,5,0,3,5,17,0,0,0,-10,25,1,0,0.18253967,-0.08248764,10.4,13.4,104,3,48,188,0,3.62,5.67,27,1,0,0,0,0,0,0,0,0,29,5.666666667,3.46666654,4.46666654,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
429,Darren McFadden,RB,DAL,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2,-2,1,1,50,0,-2,0,1,1,0,0,0,0,0,0,0,0,-2,0,-0.200000003,-0.200000003,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
429,Darren McFadden,RB,LV,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,216,707,2,1,1,33,0,42,62,258,1,1,1,58,260,11,0,1.6219563,0.17164809,110.5,152.5,965,12,0,0,0,3.27,6.14,258,1,0,0,0,0.009,0.024,3,0.012,0,58.91666667,21.5,9.208333333,12.70833333,0,33.87,2008,1,4,1-Jun,211,4.33,33,5
429,Darren McFadden,RB,LV,2013,REG,1,1,16,1,0,0,0,0,0,16,0,1,0,114,379,5,1,1,16,0,17,25,108,0,0,0,24,125,3,0,0.849792,0.0651084,81.34,98.34,503,10,0,0,16,3.32,6.35,132,1,1,1,0,0.044,0,6,0.045,1.6,37.9,10.8,8.133999634,9.833999634,1.6,152.62,2008,1,4,1-Jun,211,4.33,33,6
429,Darren McFadden,RB,LV,2014,REG,0,1,0,0,0,0,0,0,0,17,0,0,0,155,534,2,1,1,20,0,36,56,212,0,0,0,-1,261,8,0,1.494574,-0.03164572,84.6,120.6,746,16,0,0,0,3.45,5.89,192,1,0,0,0,0.013,0,2,0.01,0,33.375,13.25,5.287499905,7.537499905,0,33.87,2008,1,4,1-Jun,211,4.33,33,7
430,Darren Sproles,RB,NO,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,48,244,1,0,0,9,1,75,104,667,7,0,0,48,665,29,0,2.3573663,0.09738559,141.1,216.1,911,13,444,933,0,5.08,8.89,123,1,0,0,0,0.021,0.093,8,0.065,0,18.76923077,51.30769231,10.85384662,16.62307739,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,NO,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,53,220,2,1,1,11,0,71,89,604,2,0,0,138,518,24,0,2.227882,0.3959603,104.4,175.4,824,15,357,1056,0,4.15,8.51,124,1,0,0,0,0.038,0.028,4,0.032,0,14.66666667,40.26666667,6.960000102,11.69333293,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,PHI,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,57,329,6,2,1,18,0,40,62,387,0,0,0,45,404,17,0,1.5966456,0.140598,117.6,157.6,716,15,338,1083,0,5.77,9.68,97,1,0,0,0,0.105,0,6,0.062,0,21.93333333,25.8,7.839999898,10.50666707,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,PHI,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,83,317,3,0,0,21,0,55,83,388,1,1,0,119,359,19,0,2.1910164,0.48024875,106.5,161.5,705,16,393,1153,0,3.82,7.05,138,1,0,0,0,0.036,0.018,4,0.029,0,19.8125,24.25,6.65625,10.09375,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,PHI,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,94,438,2,0,0,22,0,52,71,427,2,0,0,35,407,19,0,1.8808697,0.123187795,110.5,162.5,865,15,509,1048,0,4.66,8.21,146,1,0,0,0,0.021,0.038,4,0.027,0,29.2,28.46666667,7.366666667,10.83333333,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,PHI,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,15,61,0,0,0,4,0,7,12,73,0,0,0,-8,78,3,0,0.2994152,-0.010037407,13.4,20.4,134,3,89,212,0,4.07,10.43,22,1,0,0,0,0,0,0,0,0,20.33333333,24.33333333,4.46666654,6.799999873,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,PHI,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,29,120,1,0,0,6,0,15,23,160,2,0,0,28,127,6,0,0.63346654,0.0842107,46,61,280,6,149,417,0,4.14,10.67,44,1,0,0,0,0.034,0.133,3,0.068,0,20,26.66666667,7.666666667,10.16666667,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Darren Sproles,RB,PHI,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,17,66,0,0,0,3,1,6,10,24,0,0,0,15,25,1,0,0.255527,0.051477913,11,17,90,6,103,439,0,3.88,4,23,1,0,0,0,0,0,0,0,0,11,4,1.833333333,2.833333333,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,BAL,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,0,0,0,86,13,1,0,0.16219336,0.31022272,1.8,3.8,18,3,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,6,0.599999984,1.266666651,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,BAL,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,85,2,0,0,114,39,7,0,0.44479325,0.4418209,20.5,30.5,85,8,183,571,0,0,8.5,10,1,0,0,0,0,0.2,2,0.2,0,0,10.625,2.5625,3.8125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,LV,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,6,6,75,0,0,0,19,56,4,0,0.2009761,0.092001095,9.6,15.6,96,3,0,0,0,21,12.5,7,1,0,0,0,0,0,0,0,0,7,25,3.200000127,5.200000127,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,LV,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,90,117,1145,3,1,1,848,578,53,0,3.8085425,4.2649918,131,221,1150,16,0,0,0,2.5,12.72,92,1,0,0,0,0,0.033,3,0.033,0,0.3125,71.5625,8.1875,13.8125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,LV,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,145,1196,9,2,2,1128,572,69,1,4.4557757,3.9746573,171.6,278.6,1196,16,993,1083,0,0,11.18,107,1,0,0,0,0,0.084,9,0.084,0,0,74.75,10.72500038,17.41250038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,LV,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,93,665,2,0,0,918,242,31,0,2.5462143,2.8803184,78.5,133.5,665,11,608,751,0,0,12.09,55,1,0,0,0,0,0.036,2,0.036,0,0,60.45454545,7.136363636,12.13636364,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Darren Waller,TE,LV,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,388,3,0,0,577,80,18,0,1.258312,1.8940694,56.8,84.8,388,8,338,529,0,0,13.86,28,1,0,0,0,0,0.107,3,0.107,0,0,48.5,7.099999905,10.60000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
432,Darrin Reaves,RB,CAR,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,0,0,0,3,0,5,8,31,0,0,0,-5,42,1,0,0.22224273,-0.016305786,10.9,15.9,109,5,152,335,0,2.52,6.2,36,1,0,0,0,0,0,0,0,0,15.6,6.2,2.179999924,3.179999924,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
433,Darrius Heyward-Bey,WR,IND,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,1,0,29,64,309,1,0,0,658,124,16,1,1.8331625,2.2563868,41.5,70.5,335,13,573,857,0,8.67,10.66,32,1,0,0,0,0,0.034,1,0.031,0,2,23.76923077,3.192307692,5.423076923,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
433,Darrius Heyward-Bey,WR,LV,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,1,0,41,80,606,5,0,0,1017,231,25,0,2.0568657,3.262121,92.2,133.2,622,15,0,0,0,8,14.78,43,1,0,0,0,0,0.122,5,0.116,0,1.066666667,40.4,6.146666463,8.879999797,0,33.87,2009,1,7,2-Jun,210,4.3,38.5,4
433,Darrius Heyward-Bey,WR,PIT,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,33,0,1,1,83,0,1,0,0.11984509,0.18561052,1.3,4.3,33,5,71,378,0,0,11,3,1,0,0,0,0,0,0,0,0,0,6.6,0.25999999,0.860000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
433,Darrius Heyward-Bey,WR,PIT,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,314,2,0,0,707,73,11,0,1.2657306,1.9858656,43.4,64.4,314,11,327,722,0,0,14.95,21,1,0,0,0,0,0.095,2,0.095,0,0,28.54545455,3.945454684,5.854545593,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
433,Darrius Heyward-Bey,WR,PIT,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,1,0,6,19,114,2,0,0,388,18,4,0,0.47568768,1.0318573,35.4,41.4,174,7,186,462,0,60,19,7,1,0,0,0,1,0.333,3,0.429,0,8.571428571,16.28571429,5.057143075,5.914285932,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
433,Darrius Heyward-Bey,WR,PIT,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,1,0,0,1,0,2,3,47,0,0,0,50,21,1,0,0.1055914,0.14341047,13.9,15.9,79,5,51,337,0,16,23.5,4,1,0,0,0,0.5,0,1,0.25,0,6.4,9.4,2.779999924,3.179999924,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
433,Darrius Heyward-Bey,WR,PIT,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,0,0,0,0,0,1,2,9,0,0,0,25,10,0,0,0.05925926,0.060884472,0.2,1.2,2,3,25,194,0,-7,9,2,1,0,0,0,0,0,0,0,0,-2.333333333,3,0.066666668,0.400000016,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
434,Darrius Shepherd,WR,GB,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,8,3,0,0,0.05263158,0.021798365,0.1,1.1,1,1,29,74,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.100000001,1.100000024,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
434,Darrius Shepherd,WR,GB,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,46,0,0,0,120,18,1,0,0.24556138,0.4237668,4.6,9.6,46,6,135,388,0,0,9.2,5,1,0,0,0,0,0,0,0,0,0,7.666666667,0.766666651,1.600000064,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
435,Darrynton Evans,RB,CHI,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,14,64,0,0,0,3,0,1,1,33,0,0,0,2,31,1,0,0.041666668,0.011627907,9.7,10.7,97,3,47,167,0,4.57,33,15,1,0,0,0,0,0,0,0,0,21.33333333,11,3.23333327,3.566666603,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
435,Darrynton Evans,RB,TEN,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54,0,0,0,2,0,2,4,27,1,0,0,-2,29,2,0,0.15692309,-0.008849558,14.1,16.1,81,4,32,258,0,3.86,13.5,16,1,0,0,0,0,0.5,1,0.062,0,13.5,6.75,3.525000095,4.025000095,0,33.87,2020,3,93,10-May,203,4.41,37,1
435,Darrynton Evans,RB,TEN,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,2,2,11,0,0,0,-4,15,1,0,0.074074075,-0.019417476,1.8,3.8,18,1,6,67,0,3.5,5.5,4,1,0,0,0,0,0,0,0,0,7,11,1.799999952,3.799999952,0,33.87,2020,3,93,10-May,203,4.41,37,2
436,Darvin Kidsy,WR,WAS,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,18,2,1,0,0.074074075,0.06818182,0.8,1.8,8,1,10,45,0,0,8,1,1,0,0,0,0,0,0,0,0,0,8,0.800000012,1.799999952,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
437,Darwin Thompson,RB,KC,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,37,128,1,0,0,9,0,9,10,43,0,0,0,-16,62,2,0,0.27600825,-0.09142329,23.1,32.1,171,10,104,703,0,3.46,4.78,46,1,0,0,0,0.027,0,1,0.022,0,12.8,4.3,2.310000038,3.209999847,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
437,Darwin Thompson,RB,KC,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,27,97,1,1,1,7,0,7,11,65,1,1,0,-29,88,3,0,0.31808573,-0.18590124,26.2,33.2,162,5,80,346,0,3.59,9.29,34,1,0,0,0,0.037,0.143,2,0.059,0,19.4,13,5.240000153,6.640000153,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
438,Daryl Richardson,RB,LA,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,98,475,0,2,2,19,1,24,36,163,0,1,0,-32,183,7,0,1.0053777,-0.12699865,61.8,85.8,638,16,0,0,0,4.85,6.79,122,1,0,0,0,0,0,0,0,0,29.6875,10.1875,3.862499952,5.362500191,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
438,Daryl Richardson,RB,LA,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,69,215,0,0,0,12,0,14,18,121,0,0,0,6,119,3,0,0.47136793,0.000512403,33.6,47.6,336,7,0,0,0,3.12,8.64,83,1,0,0,0,0,0,0,0,0,30.71428571,17.28571429,4.799999782,6.799999782,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
438,Daryl Richardson,RB,PIT,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,7,2,3,167,0,3.5,0,2,1,0,0,0,0,0,0,0,0,3.5,0,0.349999994,0.349999994,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
439,Daurice Fountain,WR,IND,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,23,0,0,0,28,0,2,0,0.11571428,0.18229838,2.3,4.3,23,2,34,130,0,0,11.5,2,1,0,0,0,0,0,0,0,0,0,11.5,1.149999976,2.150000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
440,Davante Adams,WR,GB,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,66,446,3,0,0,675,173,23,0,1.8867248,2.3077068,62.6,100.6,446,14,669,921,0,0,11.74,38,1,0,0,0,0,0.079,3,0.079,0,0,31.85714286,4.471428462,7.185714177,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,1
440,Davante Adams,WR,GB,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,94,495,1,0,0,951,148,20,1,2.4576628,2.9570267,57.5,107.5,495,13,762,958,0,0,9.9,50,1,0,0,0,0,0.02,1,0.02,0,0,38.07692308,4.423076923,8.269230769,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,2
440,Davante Adams,WR,GB,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,121,997,12,2,1,1438,386,45,1,3.132413,4.2206626,171.7,246.7,997,16,913,1087,0,0,13.29,75,1,0,0,0,0,0.16,12,0.16,0,0,62.3125,10.73124981,15.41874981,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,3
440,Davante Adams,WR,GB,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,117,885,10,0,0,1137,338,45,0,3.5039895,4.9888043,148.5,222.5,885,14,777,912,0,0,11.96,74,1,0,0,0,0,0.135,10,0.135,0,0,63.21428571,10.60714286,15.89285714,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,4
440,Davante Adams,WR,GB,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,169,1386,13,0,0,1906,475,64,1,4.402259,5.7047334,218.6,329.6,1386,15,953,1018,0,0,12.49,111,1,0,0,0,0,0.117,13,0.117,0,0,92.4,14.57333374,21.97333374,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,5
440,Davante Adams,WR,GB,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,127,997,5,2,1,1270,388,54,1,3.6885018,4.136095,129.7,212.7,997,12,678,807,0,0,12.01,83,1,0,0,0,0,0.06,5,0.06,0,0,83.08333333,10.80833308,17.72499975,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,6
440,Davante Adams,WR,GB,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,149,1374,18,1,1,1330,597,73,0,4.7605968,5.5435596,243.4,358.4,1374,14,774,914,0,0,11.95,115,1,0,0,0,0,0.157,18,0.157,0,0,98.14285714,17.38571385,25.59999956,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,7
440,Davante Adams,WR,GB,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,169,1553,11,0,0,1602,613,84,0,5.068823,5.922835,221.3,344.3,1553,16,886,1044,0,0,12.63,123,1,0,0,0,0,0.089,11,0.089,0,0,97.0625,13.83125019,21.51874924,0,33.87,2014,2,53,1-Jun,212,4.56,39.5,8
440,Davante Adams,WR,LV,2022,REG,0,0,0,0,0,1,10,0,0,0,0,0,0,3,-1,0,0,0,0,0,100,180,1516,14,1,0,2129,493,65,0,5.576177,7.15071,235.5,335.5,1515,17,1044,1102,0,-0.33,15.16,103,1,0,0,0,0,0.14,14,0.136,0,-0.058823529,89.17647059,13.85294118,19.73529412,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
441,Dave Williams,RB,JAX,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,36,3,0,0,0,4.5,0,8,1,0,0,0,0,0,0,0,0,12,0,1.199999968,1.199999968,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
442,David Ausberry,TE,LV,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,92,0,0,0,64,43,5,0,0.3098921,0.17831253,9.2,16.2,92,7,0,0,0,0,13.14,7,1,0,0,0,0,0,0,0,0,0,13.14285714,1.314285687,2.314285823,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
442,David Ausberry,TE,LV,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,0,0,0,28,2,0,0,0.093023255,0.0875,1.4,3.4,14,1,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,14,1.399999976,3.400000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
443,David Bell,WR,CLE,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,214,0,0,0,250,75,7,0,1.0884993,0.95970666,21.4,45.4,214,14,479,967,0,0,8.92,24,1,0,0,0,0,0,0,0,0,0,15.28571429,1.528571401,3.242857252,0,33.87,2022,3,99,1-Jun,212,4.65,33,1
444,David Blough,QB,ARI,2022,REG,38,58,402,2,2,5,24,1,1,481,225,18,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.58,18.58,407,2,109,126,6.93,1.25,0,62,1,0.655,0.034,0.034,0,0,2,0.032,201,2.5,0,9.289999962,9.289999962,201,91.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
444,David Blough,QB,DET,2019,REG,94,174,984,4,6,14,104,0,0,1484,329,47,0,8,31,0,1,0,1,0,1,1,19,1,0,0,14,5,1,0,0.03448276,0.053639848,54.36,55.36,1034,5,319,319,5.66,3.88,19,183,1,0.54,0.023,0.034,0,1,5,0.027,196.8,6.2,3.8,10.87200012,11.07200012,196.8,72.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
444,David Blough,QB,DET,2020,REG,6,10,49,0,1,1,10,0,0,82,27,1,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,1.76,67,1,15,54,4.9,18,0,11,1,0.6,0,0.1,0,0,0,0,49,18,0,1.75999999,1.75999999,49,68.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
444,David Blough,QB,DET,2021,REG,0,0,0,0,0,1,6,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,6,1,4,67,0,6,0,1,1,0,0,0,0,0,0,0,0,6,0,0.600000024,0.600000024,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
445,David Carr,QB,NYG,2012,REG,2,3,19,0,0,1,6,1,0,10,17,1,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.46,16,2,15,129,6.33,-1,0,6,1,0.667,0,0,0,0,0,0,9.5,-1.5,0,0.230000004,0.230000004,9.5,78.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
